YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W19,81,,74,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W19,24,,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W19,175,,828,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W19,10,,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W19,20,,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W19,789,,3890,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W19,0,,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W19,0,,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W19,40,,5,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W19,5,,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W19,2,,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W19,58,,3,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W19,2,,1,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W19,20,,49,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W19,5,,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W19,3,,5,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W19,57,,1,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W19,5,,3,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W19,706,,15,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W19,102,,13,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W19,109,,2,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W19,9,,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W19,34,,4,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W19,14,,2,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W19,8,,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W19,30,,1,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W19,10,,7,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W19,12,,2,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W19,16,,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W19,67,,7,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W19,3,,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W19,83,,8,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W19,14,,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W19,17,,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W19,74,,9,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W19,3,,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W19,5,,88,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W19,19,,1,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W19,34,,10,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W19,57,,5,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W19,30,,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W19,15,,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W19,1,,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W19,8,,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W19,100,,15,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W19,104,,6,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W19,24,,7,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W19,1,,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W19,4,,2,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W19,4,,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W19,134,,168,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W19,8,,2,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W19,368,,3,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W19,3,,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W19,0,,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W19,63,,1,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W19,25,,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W19,14,,4,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W19,0,,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W19,1747,,265,0,,PL,37958138,PL,AgeUNK,COM,
2021-W19,236,,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W19,27,,1,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W19,6,,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W19,3,,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W19,4,,2,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W19,0,,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W19,77,,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W19,110,,16,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W19,6,,2,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W19,217,,28,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W19,47,,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W19,626,,131,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W19,5,,1,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W19,2,,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W19,4,,1,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W19,56,,126,0,,PL21,37958138,PL,HCW,AZ,
2021-W19,736,,1587,0,,PL92X,37958138,PL,HCW,COM,
2021-W19,716,,452,0,,PL,37958138,PL,HCW,MOD,
2021-W19,127,,211,0,,PL62,37958138,PL,HCW,COM,
2021-W19,7,,94,0,,PL82,37958138,PL,HCW,AZ,
2021-W19,287,,458,0,,PL63,37958138,PL,HCW,COM,
2021-W19,6,,54,0,,PL52,37958138,PL,HCW,AZ,
2021-W19,25,,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W19,382,,653,0,,PL51,37958138,PL,HCW,COM,
2021-W19,34,,102,0,,PL61,37958138,PL,HCW,AZ,
2021-W19,84,,200,0,,PL43,37958138,PL,HCW,COM,
2021-W19,26,,25,0,,PL82,37958138,PL,HCW,MOD,
2021-W19,176,,448,0,,PL61,37958138,PL,HCW,COM,
2021-W19,4975,,9822,0,,PL,37958138,PL,HCW,COM,
2021-W19,36,,81,0,,PL71,37958138,PL,HCW,AZ,
2021-W19,45,,20,0,,PL71,37958138,PL,HCW,MOD,
2021-W19,16,,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W19,157,,371,0,,PL84,37958138,PL,HCW,COM,
2021-W19,56,,87,0,,PL92X,37958138,PL,HCW,MOD,
2021-W19,187,,355,0,,PL72,37958138,PL,HCW,COM,
2021-W19,16,,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W19,601,,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W19,256,,408,0,,PL42,37958138,PL,HCW,COM,
2021-W19,468,,2080,0,,PL,37958138,PL,HCW,AZ,
2021-W19,326,,548,0,,PL81,37958138,PL,HCW,COM,
2021-W19,179,,180,0,,PL52,37958138,PL,HCW,COM,
2021-W19,50,,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W19,17,,94,0,,PL81,37958138,PL,HCW,AZ,
2021-W19,324,,624,0,,PL41,37958138,PL,HCW,COM,
2021-W19,347,,658,0,,PL71,37958138,PL,HCW,COM,
2021-W19,10,,12,0,,PL62,37958138,PL,HCW,MOD,
2021-W19,60,,274,0,,PL22,37958138,PL,HCW,AZ,
2021-W19,90,,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W19,12,,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W19,54,,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W19,688,,1584,0,,PL22,37958138,PL,HCW,COM,
2021-W19,57,,191,0,,PL92X,37958138,PL,HCW,AZ,
2021-W19,62,,148,0,,PL41,37958138,PL,HCW,AZ,
2021-W19,65,,39,0,,PL41,37958138,PL,HCW,MOD,
2021-W19,41,,14,0,,PL81,37958138,PL,HCW,MOD,
2021-W19,339,,681,0,,PL82,37958138,PL,HCW,COM,
2021-W19,4,,20,0,,PL43,37958138,PL,HCW,AZ,
2021-W19,60,,11,0,,PL61,37958138,PL,HCW,MOD,
2021-W19,28,,12,0,,PL43,37958138,PL,HCW,MOD,
2021-W19,31,,197,0,,PL42,37958138,PL,HCW,AZ,
2021-W19,89,,83,0,,PL22,37958138,PL,HCW,MOD,
2021-W19,9,,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W19,25,,44,0,,PL72,37958138,PL,HCW,AZ,
2021-W19,2,,104,0,,PL84,37958138,PL,HCW,AZ,
2021-W19,13,,73,0,,PL63,37958138,PL,HCW,AZ,
2021-W19,34,,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W19,43,,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W19,26,,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W19,21,,17,0,,PL63,37958138,PL,HCW,MOD,
2021-W19,35,,196,0,,PL51,37958138,PL,HCW,AZ,
2021-W19,35,,53,0,,PL51,37958138,PL,HCW,MOD,
2021-W19,39,,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W19,60,,37,0,,PL21,37958138,PL,HCW,MOD,
2021-W19,56,,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W19,24,,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W19,92,,23,0,,PL84,37958138,PL,HCW,MOD,
2021-W19,48,,7,0,,PL72,37958138,PL,HCW,MOD,
2021-W19,380,,856,0,,PL21,37958138,PL,HCW,COM,
2021-W19,23,,282,0,,PL62,37958138,PL,HCW,AZ,
2021-W19,28,,8,0,,PL52,37958138,PL,HCW,MOD,
2021-W19,29,,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W19,78,,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W19,12,,4,0,,PL42,37958138,PL,HCW,MOD,
2021-W20,0,,0,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W20,0,,0,0,,PL84,37958138,PL,ALL,COM,945809
2021-W20,0,,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W20,0,,0,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W20,0,,0,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W20,0,,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W20,169864,,116580,0,250800,PL,37958138,PL,ALL,MOD,31044901
2021-W20,0,,0,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W20,0,,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W20,0,,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W20,0,,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W20,0,,0,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W20,0,,0,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W20,0,,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W20,0,,0,0,,PL92X,37958138,PL,ALL,JANSS,
2021-W20,0,,0,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W20,0,,0,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W20,0,,0,0,,PL92X,37958138,PL,ALL,AZ,
2021-W20,0,,0,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W20,0,,0,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W20,0,,0,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W20,0,,0,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W20,0,,0,0,,PL92X,37958138,PL,ALL,MOD,
2021-W20,0,,0,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W20,0,,0,0,,PL92X,37958138,PL,ALL,COM,
2021-W20,0,,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W20,0,,0,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W20,0,,0,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W20,0,,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W20,0,,0,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W20,698718,,602159,0,1208610,PL,37958138,PL,ALL,COM,31044901
2021-W20,0,,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W20,0,,0,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W20,0,,0,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W20,0,,0,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W20,0,,0,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W20,0,,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W20,0,,0,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W20,0,,0,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W20,0,,0,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W20,0,,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W20,0,,0,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W20,0,,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2021-W20,138874,,146068,0,165600,PL,37958138,PL,ALL,AZ,31044901
2021-W20,0,,0,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W20,0,,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W20,0,,0,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W20,0,,0,0,,PL43,37958138,PL,ALL,COM,819729
2021-W20,0,,0,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W20,0,,0,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W20,0,,0,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W20,0,,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W20,0,,0,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W20,0,,0,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W20,0,,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W20,0,,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W20,0,,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W20,132287,,0,0,136800,PL,37958138,PL,ALL,JANSS,31044901
2021-W20,0,,0,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W20,0,,0,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W20,0,,0,0,,PL52,37958138,PL,ALL,COM,786355
2021-W20,0,,0,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W20,0,,0,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W20,0,,0,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W20,0,,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W20,0,,0,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W20,0,,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W20,0,,0,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W20,535,,6,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W20,409,,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2021-W20,3372,,43,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W20,827,,84,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W20,561,,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2021-W20,1630,,301,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W20,1937,,228,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W20,4394,,91,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W20,6519,,205,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W20,721,,80,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W20,1032,,11,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W20,77363,,3540,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W20,1134,,306,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W20,2283,,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W20,547,,60,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W20,7880,,268,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W20,581,,83,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W20,1547,,12,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W20,5592,,51,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W20,4662,,288,0,,PL41,37958138,PL,Age18_24,COM,257651
2021-W20,16687,,0,0,,PL,37958138,PL,Age18_24,JANSS,2754264
2021-W20,1260,,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W20,296,,141,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W20,14689,,652,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W20,1310,,109,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W20,1805,,6,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W20,1288,,58,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W20,1423,,160,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W20,5201,,209,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W20,1102,,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2021-W20,1066,,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2021-W20,297,,57,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W20,2229,,185,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W20,5211,,285,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W20,3647,,352,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W20,1799,,334,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W20,455,,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2021-W20,3872,,42,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W20,1329,,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W20,2196,,62,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W20,17427,,2617,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W20,687,,236,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W20,2242,,13,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W20,505,,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2021-W20,1140,,12,0,,PL43,37958138,PL,Age18_24,MOD,73609
2021-W20,3593,,305,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W20,2396,,13,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W20,1982,,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2021-W20,765,,0,0,,PL41,37958138,PL,Age18_24,JANSS,257651
2021-W20,8166,,294,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W20,1443,,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W20,1593,,77,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W20,538,,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2021-W20,1351,,43,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W20,2404,,49,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W20,1411,,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2021-W20,31820,,841,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W20,5449,,326,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W20,142,,27,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W20,1239,,171,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W20,119,,112,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W20,1820,,198,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W20,3149,,169,0,,PL41,37958138,PL,Age18_24,MOD,257651
2021-W20,945,,7,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W20,763,,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2021-W20,815,,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2021-W20,1881,,121,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W20,121,,56,0,,PL82,37958138,PL,Age18_24,AZ,170066
2021-W20,3926,,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W20,3481,,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2021-W20,3304,,2085,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W20,2330,,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2021-W20,2118,,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2021-W20,556,,1164,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W20,105093,,15821,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W20,6972,,3354,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W20,5267,,4761,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W20,9855,,724,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W20,36391,,5028,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W20,3371,,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W20,8788,,226,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W20,3438,,151,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W20,88881,,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W20,9602,,1374,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W20,16714,,1130,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W20,1365,,967,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W20,13203,,1410,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W20,468,,902,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W20,4921,,2130,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W20,6661,,2502,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W20,4945,,163,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W20,8552,,4623,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W20,7695,,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2021-W20,82980,,11790,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W20,3053,,126,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W20,8690,,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W20,25881,,2668,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W20,2909,,2400,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W20,3570,,168,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W20,14035,,0,0,,PL92X,37958138,PL,Age25_49,JANSS,
2021-W20,5064,,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2021-W20,19808,,8289,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W20,4219,,3963,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W20,44174,,4988,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W20,1272,,1599,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W20,29763,,5255,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W20,33860,,4600,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W20,385406,,55575,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W20,462,,2133,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W20,1820,,2364,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W20,7021,,1636,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W20,14638,,1953,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W20,1305,,119,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W20,7789,,4552,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W20,5239,,0,0,,PL42,37958138,PL,Age25_49,JANSS,613499
2021-W20,5206,,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2021-W20,18403,,2325,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W20,74045,,52674,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W20,1348,,1443,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W20,4431,,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2021-W20,9145,,998,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W20,2963,,1691,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W20,8558,,6752,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W20,3029,,292,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W20,1726,,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W20,25323,,3090,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W20,10617,,644,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W20,7026,,869,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W20,6890,,327,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W20,11228,,883,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W20,6866,,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2021-W20,13643,,2981,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W20,4048,,5786,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W20,2674,,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2021-W20,12029,,0,0,,PL22,37958138,PL,Age25_49,JANSS,1628150
2021-W20,16797,,4692,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W20,1099,,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W20,670,,2665,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W20,15701,,23073,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W20,947,,0,0,,PL42,37958138,PL,Age50_59,JANSS,202987
2021-W20,3239,,1632,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W20,218,,928,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W20,501,,0,0,,PL62,37958138,PL,Age50_59,JANSS,178133
2021-W20,1352,,1767,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W20,918,,4525,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W20,795,,1522,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W20,992,,2972,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W20,5377,,5908,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W20,4464,,2856,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W20,1100,,994,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W20,570,,467,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W20,711,,749,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W20,1307,,929,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W20,1845,,2813,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W20,2193,,3131,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W20,2193,,0,0,,PL22,37958138,PL,Age50_59,JANSS,574660
2021-W20,8953,,5654,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W20,1897,,2047,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W20,2308,,1179,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W20,261,,707,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W20,1743,,0,0,,PL92X,37958138,PL,Age50_59,JANSS,
